x,y
0,9.298324584960938e-06
1,6.198883056640625e-06
2,6.198883056640625e-06
3,7.152557373046875e-06
4,8.106231689453125e-06
5,1.0013580322265625e-05
6,1.0251998901367188e-05
7,1.0251998901367188e-05
8,1.0967254638671875e-05
9,1.2159347534179688e-05
10,1.3113021850585938e-05
11,1.3113021850585938e-05
12,1.5020370483398438e-05
13,1.52587890625e-05
14,1.5974044799804688e-05
15,1.71661376953125e-05
16,1.71661376953125e-05
17,1.811981201171875e-05
18,1.9073486328125e-05
19,2.002716064453125e-05
20,2.09808349609375e-05
21,2.2172927856445312e-05
22,2.3126602172851562e-05
23,2.4080276489257812e-05
24,2.47955322265625e-05
25,2.47955322265625e-05
26,2.5033950805664062e-05
27,2.6226043701171875e-05
28,2.7179718017578125e-05
29,2.8371810913085938e-05
30,2.8371810913085938e-05
31,3.218650817871094e-05
32,3.0040740966796875e-05
33,3.0994415283203125e-05
34,3.1948089599609375e-05
35,3.504753112792969e-05
36,3.314018249511719e-05
37,3.504753112792969e-05
38,3.528594970703125e-05
39,3.62396240234375e-05
40,3.719329833984375e-05
41,3.814697265625e-05
42,3.910064697265625e-05
43,4.100799560546875e-05
44,4.1961669921875e-05
45,4.124641418457031e-05
46,4.291534423828125e-05
47,5.316734313964844e-05
48,4.506111145019531e-05
49,4.506111145019531e-05
50,4.506111145019531e-05
51,4.6253204345703125e-05
52,4.696846008300781e-05
53,4.792213439941406e-05
54,4.935264587402344e-05
55,4.9114227294921875e-05
56,5.0067901611328125e-05
57,5.125999450683594e-05
58,5.1975250244140625e-05
59,5.4836273193359375e-05
60,5.602836608886719e-05
61,5.412101745605469e-05
62,5.507469177246094e-05
63,5.602836608886719e-05
64,5.7220458984375e-05
65,5.793571472167969e-05
66,5.91278076171875e-05
67,6.198883056640625e-05
68,6.079673767089844e-05
69,6.318092346191406e-05
70,6.198883056640625e-05
71,6.29425048828125e-05
72,6.389617919921875e-05
73,7.200241088867188e-05
74,6.723403930664062e-05
75,6.508827209472656e-05
76,6.723403930664062e-05
77,0.00014281272888183594
78,6.914138793945312e-05
79,6.914138793945312e-05
80,7.009506225585938e-05
81,7.390975952148438e-05
82,7.224082946777344e-05
83,7.295608520507812e-05
84,7.295608520507812e-05
85,7.605552673339844e-05
86,7.510185241699219e-05
87,8.916854858398438e-05
88,8.797645568847656e-05
89,7.987022399902344e-05
90,0.00010800361633300781
91,9.417533874511719e-05
92,7.987022399902344e-05
93,8.082389831542969e-05
94,8.392333984375e-05
95,8.487701416015625e-05
96,8.225440979003906e-05
97,9.012222290039062e-05
98,8.296966552734375e-05
99,8.702278137207031e-05
100,0.000102996826171875
101,9.298324584960938e-05
102,8.797645568847656e-05
103,8.893013000488281e-05
104,0.00010704994201660156
105,9.179115295410156e-05
106,9.298324584960938e-05
107,0.00011491775512695312
108,0.00010704994201660156
109,0.00010275840759277344
110,9.489059448242188e-05
111,0.00010514259338378906
112,9.584426879882812e-05
113,9.918212890625e-05
114,9.703636169433594e-05
115,9.799003601074219e-05
116,9.918212890625e-05
117,0.00010013580322265625
118,0.00010013580322265625
119,0.00010418891906738281
120,0.00010204315185546875
121,0.00010323524475097656
122,0.00010514259338378906
123,0.00013494491577148438
124,0.00010800361633300781
125,0.00010704994201660156
126,0.00011110305786132812
127,0.00010824203491210938
128,0.00010967254638671875
129,0.00010967254638671875
130,0.00011801719665527344
131,0.00011515617370605469
132,0.0001232624053955078
133,0.0001327991485595703
134,0.00011420249938964844
135,0.00011801719665527344
136,0.00011539459228515625
137,0.00013375282287597656
138,0.00011920928955078125
139,0.00011801719665527344
140,0.00020194053649902344
141,0.0001227855682373047
142,0.0001227855682373047
143,0.00012421607971191406
144,0.0001251697540283203
145,0.000125885009765625
146,0.00012612342834472656
147,0.0001270771026611328
